Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Code	# Board Issues	Board Issue
2017-06-17 09:10:09	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.8.2	2464	222	0	false	0	0	
2017-06-17 09:10:15	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.8.3	2464	222	0	false	0	0	
2017-06-17 09:10:22	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	hourly	2464	222	0	false	0	0	
2017-06-17 09:10:29	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/WirelessOregonV2/examples/OregonReceiver/OregonReceiver.ino	arduino:avr:uno	1.8.3	3248	278	0	false	0	0	
2017-06-17 09:10:36	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/NanodeUNIO/examples/NanodeUNIO_test/NanodeUNIO_test.ino	arduino:avr:uno	1.8.3	4668	406	2	false	0	0	
2017-06-17 09:10:42	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/ArduinoShell/examples/ShellBlink/ShellBlink.ino	arduino:avr:uno	1.8.3	7904	462	1	false	0	0	
2017-06-17 09:10:49	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/max_7456/examples/HelloWorld/HelloWorld.ino	arduino:avr:uno	1.8.3	5522	282	1	false	0	0	
2017-06-17 09:10:57	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/Pushetta/examples/simple_notification/simple_notification.ino	arduino:avr:uno	1.8.3	8272	654	2	false	0	0	
2017-06-17 09:11:01	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	0	
2017-06-17 09:11:07	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.1	444	9	0	false	0	0	
2017-06-17 09:11:14	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.2	444	9	0	false	0	0	
2017-06-17 09:11:20	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.3	444	9	0	false	0	0	
2017-06-17 09:11:26	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	hourly	444	9	0	false	0	0	
2017-06-17 09:11:30	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	0	
2017-06-17 09:11:36	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-sketchbook/libraries/WirelessOregonV2/examples/OregonReceiver/OregonReceiver.ino	arduino:sam:arduino_due_x_dbg	1.8.3				true	1		
2017-06-17 09:11:42	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.1	928	9	0	false	0	0	
2017-06-17 09:11:46	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.1	2108	188	0	false	0	0	
2017-06-17 09:11:49	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.1	1888	188	0	false	0	0	
2017-06-17 09:11:53	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.1	1150	13	0	false	0	0	
2017-06-17 09:11:56	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.1	444	9	0	false	0	0	
2017-06-17 09:12:00	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.1	3012	200	0	false	0	0	
2017-06-17 09:12:03	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.5.2	928	9	0	false	0	0	
2017-06-17 09:12:07	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.5.2	2108	188	0	false	0	0	
2017-06-17 09:12:10	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.5.2	1888	188	0	false	0	0	
2017-06-17 09:12:14	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.5.2	1150	13	0	false	0	0	
2017-06-17 09:12:17	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	0	
2017-06-17 09:12:21	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.5.2	3012	200	0	false	0	0	
2017-06-17 09:12:27	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.3	928	9	0	false	0	0	
2017-06-17 09:12:31	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.3	2108	188	0	false	0	0	
2017-06-17 09:12:35	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.3	1888	188	0	false	0	0	
2017-06-17 09:12:38	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.3	1150	13	0	false	0	0	
2017-06-17 09:12:41	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.3	444	9	0	false	0	0	
2017-06-17 09:12:45	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.3	3012	200	0	false	0	0	
2017-06-17 09:12:49	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.5.2	928	9	0	false	0	0	
2017-06-17 09:12:52	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.5.2	2108	188	0	false	0	0	
2017-06-17 09:12:55	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.5.2	1888	188	0	false	0	0	
2017-06-17 09:12:59	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.5.2	1150	13	0	false	0	0	
2017-06-17 09:13:02	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	0	
2017-06-17 09:13:06	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.5.2	3012	200	0	false	0	0	
2017-06-17 09:13:12	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.1	928	9	0	false	0	0	
2017-06-17 09:13:16	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.1	2108	188	0	false	0	0	
2017-06-17 09:13:19	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.1	1888	188	0	false	0	0	
2017-06-17 09:13:22	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.1	1150	13	0	false	0	0	
2017-06-17 09:13:26	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.1	444	9	0	false	0	0	
2017-06-17 09:13:29	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.1	3012	200	0	false	0	0	
2017-06-17 09:13:36	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.2	928	9	0	false	0	0	
2017-06-17 09:13:39	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.2	2108	188	0	false	0	0	
2017-06-17 09:13:43	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.2	1888	188	0	false	0	0	
2017-06-17 09:13:46	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.2	1150	13	0	false	0	0	
2017-06-17 09:13:50	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.2	444	9	0	false	0	0	
2017-06-17 09:13:53	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.2	3012	200	0	false	0	0	
2017-06-17 09:14:00	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.3	928	9	0	false	0	0	
2017-06-17 09:14:03	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.3	2108	188	0	false	0	0	
2017-06-17 09:14:07	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.3	1888	188	0	false	0	0	
2017-06-17 09:14:10	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.3	1150	13	0	false	0	0	
2017-06-17 09:14:13	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.3	444	9	0	false	0	0	
2017-06-17 09:14:17	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.3	3012	200	0	false	0	0	
2017-06-17 09:14:23	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	hourly	928	9	0	false	0	0	
2017-06-17 09:14:27	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	hourly	2108	188	0	false	0	0	
2017-06-17 09:14:30	522	522.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243934892	push	false	false	board-issue	cf59f34b809be0d7f4062f7ce0d94b2f77423d12	bf6b24aa1456...cf59f34b809b	Add board issue count to the report	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	hourly	1888	188	0	false	0	0	
